variant,model_name,density_bin,mae_mean,mae_std,mae_min,mae_max,rmse_mean,rmse_std,rmse_min,rmse_max,r2_mean,r2_std,r2_min,r2_max,exact_match_rate_mean,exact_match_rate_std,exact_match_rate_min,exact_match_rate_max,mean_true_mean,mean_true_std,mean_true_min,mean_true_max,mean_pred_mean,mean_pred_std,mean_pred_min,mean_pred_max,n_images_mean,n_images_std,n_images_min,n_images_max
yolo11n,yolo11n.pt,high,16.555555555555554,5.842881075228148,10.066666666666666,21.4,28.687503182919702,10.365362593511046,17.879224442538515,38.54434675366372,0.6592513466753793,0.22212553689943437,0.4341170177107704,0.8782405698866118,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,59.26666666666667,0.0,59.266666666666666,59.266666666666666,75.77777777777779,5.916956174450704,69.2,80.66666666666667,15.0,0.0,15,15
yolo11n,yolo11n.pt,low,2.3777777777777778,0.3421067626297922,2.0,2.6666666666666665,4.16537119413782,0.5841154759437306,3.687817782917155,4.8166378315169185,-0.8010018214936242,0.5129928460003877,-1.3770491803278682,-0.39344262295081944,0.5333333333333333,0.11547005383792512,0.4,0.6,5.2,0.0,5.2,5.2,7.577777777777778,0.3421067626297921,7.2,7.866666666666666,15.0,0.0,15,15
yolo11n,yolo11n.pt,medium,5.044444444444444,0.4729732589731725,4.533333333333333,5.466666666666667,16.148908101067452,0.8077648471246884,15.253414918196734,16.822603841260722,-108.65485074626868,10.847901997675375,-117.79664179104479,-96.66791044776122,0.37777777777777777,0.03849001794597508,0.3333333333333333,0.4,11.133333333333333,0.0,11.133333333333333,11.133333333333333,15.955555555555556,0.8441519961432261,15.0,16.6,15.0,0.0,15,15
yolov8n,yolov8n.pt,high,21.266666666666666,3.351284994015148,18.133333333333333,24.8,32.06753848793561,5.888644126946331,25.86632302177228,37.58368440338618,0.5995100844063286,0.1417654003561945,0.46197313759281144,0.7451558622277448,0.044444444444444446,0.03849001794597505,0.0,0.06666666666666667,59.26666666666667,0.0,59.266666666666666,59.266666666666666,80.4888888888889,3.281147044240157,77.4,83.93333333333334,15.0,0.0,15,15
yolov8n,yolov8n.pt,low,2.6,0.13333333333333341,2.466666666666667,2.7333333333333334,4.784943326686575,0.15212727323885034,4.6833036772489285,4.959838707054898,-1.3474499089253182,0.15048006959798094,-1.5204918032786878,-1.247267759562841,0.6,0.0,0.6,0.6,5.2,0.0,5.2,5.2,7.8,0.13333333333333341,7.666666666666667,7.933333333333334,15.0,0.0,15,15
yolov8n,yolov8n.pt,medium,6.377777777777777,1.2334834743447032,5.133333333333334,7.6,21.132094146279574,4.6244165926631515,17.582187956376004,26.36158821720219,-192.44216417910454,86.3407917175158,-290.71641791044783,-128.76679104477614,0.39999999999999997,0.06666666666666668,0.3333333333333333,0.4666666666666667,11.133333333333333,0.0,11.133333333333333,11.133333333333333,17.288888888888888,1.1857174730625875,16.0,18.333333333333332,15.0,0.0,15,15
